,1,2,3,4,5,6,7,8,9,10
20151105,-2.216539016,-0.293731081,0.105054734,0.298769386,0.27804069,0.273749316,0.404187374,0.384468649,0.27514027,0.490859679
20151106,-2.220292431,-0.293862822,0.103306334,0.297571029,0.277904534,0.276300616,0.407407875,0.382436901,0.276069029,0.493158935
20151109,-2.219264038,-0.288325754,0.106489629,0.297403176,0.27429145,0.276429805,0.405121208,0.380104971,0.275157424,0.492592129
20151110,-2.211917782,-0.281454141,0.106484013,0.296976054,0.273174809,0.270754254,0.400791351,0.378002694,0.276470069,0.490718681
20151111,-2.216454593,-0.282699196,0.11043164,0.297039865,0.271925672,0.271463133,0.401577144,0.378833413,0.276186645,0.491696277
20151112,-2.215195821,-0.279758431,0.110474568,0.297755168,0.270802736,0.272184156,0.404235431,0.378018773,0.273325681,0.488157739
20151113,-2.218520332,-0.278783744,0.110931278,0.301225653,0.272394465,0.272365202,0.405863754,0.377359562,0.270491889,0.486672274
20151116,-2.232925134,-0.287443423,0.105299012,0.299296946,0.274216338,0.277736362,0.412208282,0.383872303,0.276161465,0.491577849
20151117,-2.232918282,-0.287791906,0.105308149,0.298749332,0.272356749,0.275781293,0.412786832,0.382716574,0.275432207,0.497579052
20151118,-2.228497108,-0.290098517,0.1044011,0.296110016,0.267978739,0.275965766,0.409749613,0.379946529,0.280110951,0.504332911
20151119,-2.231648533,-0.289625765,0.10405908,0.296535338,0.2661593,0.276561025,0.412126683,0.381811198,0.281976966,0.502044708
20151120,-2.23461214,-0.291817102,0.102842035,0.295723966,0.264258756,0.277700622,0.413527191,0.383277214,0.282607826,0.506491631
20151123,-2.232246183,-0.288441883,0.101576357,0.296659054,0.259015049,0.276527647,0.40845749,0.382473613,0.284376763,0.511602094
20151124,-2.231920928,-0.289290707,0.102854919,0.29561106,0.258686822,0.277865119,0.407357255,0.381240704,0.284494878,0.513100879
20151125,-2.234689468,-0.294450888,0.102868773,0.296372732,0.257763313,0.278838124,0.406132937,0.38014097,0.283650696,0.523372811
20151126,-2.229595893,-0.293227686,0.100481877,0.299701132,0.256657264,0.27765161,0.403341927,0.378543405,0.278421591,0.528024775
20151127,-2.236791145,-0.287837888,0.103928671,0.302290257,0.257914881,0.277954136,0.401620969,0.378905376,0.277448138,0.524566604
20151130,-2.248133147,-0.289854528,0.103165825,0.310045362,0.261893782,0.281712305,0.406718973,0.384431719,0.280296375,0.509723334
20151201,-2.247594021,-0.284080726,0.104169466,0.312224184,0.262981081,0.280897576,0.405171936,0.382066537,0.277243905,0.506920064
20151202,-2.241590994,-0.281261475,0.10429186,0.307803702,0.259542006,0.275502084,0.403887577,0.38137055,0.277695047,0.512759644
20151203,-2.245088348,-0.281955207,0.102367788,0.309865707,0.261468602,0.280265769,0.402337977,0.381245954,0.276557096,0.512934663
20151204,-2.243806116,-0.282646101,0.099107315,0.308124538,0.259469083,0.280309144,0.402150078,0.382630527,0.278821377,0.515840155
20151207,-2.248850411,-0.284478674,0.100732338,0.310494143,0.260381059,0.279930069,0.400089277,0.382501001,0.277742888,0.52145831
20151208,-2.254522176,-0.285199536,0.099607107,0.311585034,0.263190827,0.282889538,0.401218879,0.382440239,0.276901118,0.52188897
20151209,-2.25893475,-0.286857569,0.098671509,0.310845161,0.265885165,0.283394241,0.401646006,0.385921326,0.276469211,0.522959701
20151210,-2.271367695,-0.29120299,0.096845471,0.308399526,0.271382055,0.286846233,0.405022709,0.389147863,0.281279916,0.523646913
20151211,-2.269944202,-0.286506664,0.097493596,0.305327699,0.269599959,0.28495193,0.402259102,0.386856994,0.280594637,0.529366948
20151214,-2.26073389,-0.284624255,0.098468575,0.302438741,0.267714173,0.282679432,0.400886279,0.382589147,0.278427744,0.532154055
20151215,-2.262193898,-0.28575933,0.097290512,0.301460608,0.267419377,0.282095104,0.403711536,0.384118283,0.278177143,0.533680666
20151216,-2.259363023,-0.285695687,0.098099587,0.304084263,0.268098115,0.28114123,0.399883211,0.382631148,0.276890683,0.534230472
20151217,-2.266637911,-0.286967169,0.098871364,0.305898826,0.269786416,0.284818948,0.406634724,0.380873353,0.275734231,0.530987217
20151218,-2.267800829,-0.286983459,0.096895303,0.308469083,0.271913469,0.285683149,0.406560835,0.382239569,0.272024348,0.530998534
20151221,-2.27471527,-0.288513249,0.098290589,0.311227444,0.273362146,0.289222171,0.406700593,0.383241044,0.27282827,0.528356262
20151222,-2.277312476,-0.286024774,0.100767807,0.31354354,0.273106446,0.28843622,0.405861373,0.38401207,0.272362178,0.525247616
20151223,-2.28121279,-0.281598475,0.100523652,0.314624794,0.273759155,0.287266855,0.404561459,0.385050795,0.27301516,0.524009395
20151224,-2.284038992,-0.282456173,0.102680148,0.316606036,0.276384053,0.2893581,0.405704544,0.386018782,0.267169212,0.522574291
20151225,-2.287022454,-0.287002687,0.105036472,0.31680458,0.278360213,0.289329922,0.406519163,0.386197941,0.27059339,0.521183459
20151228,-2.291470738,-0.289243425,0.104520336,0.317737292,0.278767155,0.289058923,0.406929978,0.388045038,0.271536954,0.524118487
20151229,-2.291425461,-0.289462504,0.103118044,0.318752451,0.279037269,0.289805752,0.406638139,0.391286192,0.270115605,0.522134514
20151230,-2.297016619,-0.292532592,0.104101975,0.320688496,0.280016802,0.293884603,0.407876399,0.392803648,0.26884909,0.521328199
20151231,-2.296565772,-0.293606727,0.104531249,0.324850223,0.283449942,0.292528379,0.408722844,0.391655922,0.264074986,0.520358953
20160104,-2.297774217,-0.297611513,0.10457453,0.32255319,0.283728405,0.293267317,0.407843008,0.391757751,0.264195319,0.527466208
20160105,-2.302417221,-0.302033946,0.101390106,0.317045517,0.280134946,0.291422908,0.410545126,0.392220526,0.270736155,0.540955884
20160106,-2.303461571,-0.295565473,0.104112061,0.31995049,0.283797613,0.289819424,0.409606669,0.388328054,0.268724018,0.534688715
20160107,-2.316840164,-0.305515841,0.096888602,0.317704779,0.283723777,0.29006134,0.412168973,0.400189316,0.273173,0.548446219
20160108,-2.321751768,-0.304407679,0.094511382,0.318720063,0.285649732,0.290921554,0.41246969,0.403444745,0.276179765,0.544262516
20160111,-2.329089164,-0.311079204,0.0932721,0.31770766,0.286619325,0.293492824,0.415027318,0.406917348,0.278942844,0.548188948
20160112,-2.343667108,-0.314843169,0.085513687,0.31399002,0.286590745,0.29683651,0.417338876,0.413222938,0.288548874,0.556468626
20160113,-2.350506315,-0.313603997,0.085522062,0.310853345,0.282808682,0.298402552,0.416632228,0.415712513,0.292775844,0.561403086
20160114,-2.360962722,-0.31080379,0.085143026,0.314707955,0.284341101,0.302703206,0.415364662,0.41603351,0.292437206,0.561035844
20160115,-2.361230962,-0.307370908,0.08893986,0.317001327,0.284284397,0.301805824,0.414545367,0.415378411,0.290338553,0.556308132
20160118,-2.360582806,-0.302447526,0.092224076,0.317582768,0.284112959,0.300540922,0.41413934,0.411309528,0.285389547,0.557731193
20160119,-2.367481987,-0.305174123,0.092443836,0.322753423,0.287276514,0.301744528,0.415217041,0.411237993,0.285082225,0.556900551
20160120,-2.376863677,-0.308039923,0.093760403,0.322170952,0.288174872,0.305315835,0.41887872,0.412935202,0.285911306,0.557756311
20160121,-2.377982754,-0.305323945,0.096088285,0.322449094,0.289279812,0.306288087,0.41937188,0.411732034,0.283687103,0.554410404
20160122,-2.376663324,-0.298437257,0.096773934,0.321831055,0.290099849,0.305248141,0.415240111,0.414241419,0.280449106,0.551216966
20160125,-2.377423755,-0.295808412,0.098364059,0.320715712,0.292624095,0.301926853,0.415650182,0.410607361,0.277992865,0.55535104
20160126,-2.381426312,-0.296810548,0.097483086,0.324946398,0.293601489,0.302604572,0.416833599,0.411064042,0.27836006,0.553343615
20160127,-2.392453266,-0.301376236,0.098005845,0.325366316,0.294473468,0.304379871,0.419562553,0.413122616,0.280637485,0.558281347
20160128,-2.398198787,-0.301332961,0.100780141,0.327293612,0.296123648,0.304368036,0.420149653,0.414236177,0.278726784,0.557853698
20160129,-2.408710046,-0.301710728,0.102407693,0.326729757,0.297285228,0.304111994,0.420538253,0.415069285,0.281696956,0.562581608
20160201,-2.409791627,-0.301328669,0.102832521,0.328070793,0.295101706,0.30390777,0.420359004,0.41476989,0.283877589,0.562201023
20160202,-2.408438635,-0.299309028,0.10023451,0.324544667,0.292080177,0.302181739,0.420266124,0.416501324,0.287830088,0.564109033
20160203,-2.414148029,-0.302791303,0.101967291,0.324352022,0.29354297,0.304881452,0.421119643,0.418924198,0.287903807,0.564247951
20160204,-2.418077949,-0.303793264,0.101831592,0.323274415,0.293138792,0.301817266,0.419561233,0.420032447,0.290860063,0.571355404
20160205,-2.420464631,-0.30182984,0.101855366,0.321844149,0.29179085,0.300728582,0.417911574,0.42196693,0.293477498,0.572719522
20160215,-2.41550178,-0.298484815,0.106623266,0.324501592,0.293343485,0.301655798,0.415502975,0.418543878,0.286680187,0.567135414
20160216,-2.415828623,-0.299722652,0.105313615,0.324522593,0.292080665,0.303817644,0.416480084,0.418502018,0.286147167,0.568687487
20160217,-2.418591882,-0.299922753,0.103816408,0.32359834,0.291260497,0.303428075,0.416664444,0.421083715,0.284572496,0.57409066
20160218,-2.420566423,-0.29993394,0.104173166,0.321936086,0.291790159,0.303214368,0.41977023,0.422423982,0.283350012,0.573842361
20160219,-2.41946291,-0.298429601,0.105926814,0.321239504,0.292117518,0.304772507,0.419907768,0.421924478,0.281200872,0.57080305
20160222,-2.41849976,-0.298957723,0.108018096,0.322089613,0.294836668,0.304423557,0.418995449,0.420792548,0.278974859,0.569326694
20160223,-2.419682098,-0.3011445,0.10758314,0.322055627,0.296232306,0.306848402,0.4209483,0.419321546,0.278191825,0.569645452
20160224,-2.422712129,-0.305026048,0.104973275,0.324052296,0.298680273,0.308318651,0.424721033,0.421719165,0.279378971,0.565894514
20160225,-2.434506349,-0.313045248,0.102365286,0.322592115,0.304473512,0.315920609,0.431313551,0.426289481,0.282521121,0.562075922
20160226,-2.450807149,-0.317298344,0.099185206,0.326302546,0.308530068,0.319777575,0.434750125,0.429062083,0.286798257,0.563699633
20160229,-2.450218459,-0.318980585,0.098893807,0.327919613,0.309193443,0.319076765,0.433425245,0.426652114,0.286922152,0.567115906
20160301,-2.448295344,-0.31969423,0.095477121,0.325464096,0.306901391,0.31752648,0.434419966,0.426080505,0.288750871,0.573369144
20160302,-2.457005754,-0.332164331,0.089046601,0.32260485,0.307030866,0.320960224,0.437203506,0.434749682,0.296007061,0.581567294
20160303,-2.461753067,-0.334266659,0.088591346,0.32307406,0.310058321,0.321620895,0.436771831,0.437513005,0.297570588,0.580819681
20160304,-2.472060838,-0.336880995,0.087542407,0.323590802,0.310738853,0.321951513,0.441689636,0.439597859,0.300040388,0.583790374
20160307,-2.471953777,-0.338983176,0.089306931,0.324671149,0.313653557,0.322600727,0.445981464,0.447162627,0.300247788,0.567312709
20160308,-2.476366208,-0.339793229,0.090524115,0.326593533,0.314956403,0.325899706,0.447929555,0.447745704,0.302539274,0.559971147
20160309,-2.480938556,-0.342878499,0.088656875,0.324565824,0.315428517,0.324378224,0.450985073,0.453334045,0.306560225,0.559908273
20160310,-2.485334878,-0.343135947,0.087848427,0.32276893,0.315253535,0.322556382,0.451890585,0.454812694,0.308885897,0.564454375
20160311,-2.486386608,-0.341578054,0.088991797,0.323303274,0.315750333,0.322846038,0.452058046,0.453791351,0.309202646,0.562021177
20160314,-2.485861719,-0.338922654,0.092446634,0.325381574,0.316240968,0.322543846,0.451391233,0.452355061,0.307066355,0.557358703
20160315,-2.488048048,-0.337798359,0.094400945,0.325255362,0.316007818,0.320499891,0.449597738,0.452363999,0.306226921,0.561493733
20160316,-2.502943958,-0.346994873,0.088892651,0.321670417,0.314325794,0.322781277,0.45500057,0.462451146,0.315248858,0.569568119
20160317,-2.50580834,-0.349737116,0.087956872,0.32095912,0.314774248,0.322864733,0.459058134,0.465739196,0.317713852,0.566479301
20160318,-2.504475794,-0.350340862,0.088273721,0.320487143,0.313414023,0.322711023,0.459519599,0.464174716,0.317725445,0.568510985
20160321,-2.505752923,-0.352418466,0.085425802,0.31952946,0.312972518,0.322646575,0.460178658,0.467306749,0.31872861,0.571383017
20160322,-2.50508335,-0.355054267,0.087825476,0.320007781,0.312807311,0.322748682,0.459344841,0.464536972,0.317246659,0.575619894
20160323,-2.508526608,-0.355511799,0.086342282,0.319423944,0.315725137,0.324857285,0.461761351,0.466972917,0.316867136,0.572088355
20160324,-2.512479813,-0.355318024,0.087746708,0.318257024,0.317780311,0.327411582,0.460990133,0.46753907,0.318143071,0.569929938
20160325,-2.515866248,-0.359729412,0.083968959,0.318670803,0.319503462,0.326931281,0.463413061,0.472573879,0.32207127,0.568462946
20160328,-2.51674829,-0.361731517,0.081017025,0.318149449,0.317887193,0.326369344,0.465179695,0.474034589,0.325238041,0.570604473
20160329,-2.515060129,-0.357786305,0.084611552,0.3160121,0.317766171,0.324061477,0.463842446,0.472418271,0.326007096,0.56812732
20160330,-2.517101444,-0.351650075,0.087533898,0.31924295,0.318877087,0.324104547,0.463247263,0.469718699,0.32026767,0.565759406
20160331,-2.524793127,-0.353556994,0.084664041,0.321143982,0.319680184,0.323870269,0.46486011,0.473058841,0.323157595,0.5679151
20160401,-2.527199809,-0.353759686,0.086663069,0.322356813,0.320517753,0.324114955,0.463290292,0.473032375,0.321818653,0.569165585
20160405,-2.528242312,-0.351686742,0.084689984,0.320891697,0.319536858,0.321370596,0.46450022,0.473456892,0.323262027,0.57222078
20160406,-2.534703281,-0.353875159,0.083619083,0.318223101,0.31933156,0.323035393,0.46409639,0.475925269,0.326088069,0.578259574
20160407,-2.534103045,-0.353033038,0.082794897,0.316796179,0.31704359,0.321715751,0.464239417,0.477735563,0.32748694,0.579323747
20160408,-2.543836256,-0.353153037,0.08384089,0.316863065,0.318043482,0.322939169,0.466619951,0.480076562,0.328383934,0.580222241
20160411,-2.552077896,-0.355171827,0.083318934,0.314567691,0.319855518,0.323339016,0.469331391,0.481384306,0.330612591,0.584840276
20160412,-2.552974374,-0.354257259,0.0848734,0.314287858,0.319693205,0.322850794,0.470316865,0.48152758,0.329516064,0.584165866
20160413,-2.555740374,-0.351199068,0.085957684,0.314710361,0.320277753,0.326072741,0.469150515,0.481529401,0.327548311,0.581692678
20160414,-2.556389247,-0.349518171,0.08472443,0.316044734,0.319193988,0.325695597,0.469381031,0.480833857,0.328295036,0.581738746
20160415,-2.555072293,-0.348092758,0.085345833,0.314710215,0.319730053,0.32576063,0.467411471,0.480367248,0.327772184,0.582067415
20160418,-2.558479724,-0.350061122,0.084645289,0.312352013,0.31953826,0.326459406,0.470746816,0.478405859,0.331052267,0.585340936
20160419,-2.559070926,-0.347868102,0.084132261,0.315050524,0.320291958,0.325356328,0.470488471,0.478029718,0.325020265,0.588569503
20160420,-2.562717904,-0.346301018,0.08571871,0.317168171,0.322777041,0.326904086,0.473102325,0.481412499,0.321407499,0.580528592
20160421,-2.567438306,-0.347130718,0.084677905,0.317610702,0.322901146,0.324951241,0.476834985,0.481587756,0.323188321,0.582816969
20160422,-2.574670681,-0.348707846,0.084414965,0.319781517,0.325303719,0.326597988,0.479210607,0.482170514,0.321667132,0.584232085
20160425,-2.574746294,-0.347504009,0.086090875,0.32181185,0.323079269,0.326205587,0.480472516,0.478922863,0.322871765,0.582795579
20160426,-2.577645765,-0.347727885,0.086204495,0.320507898,0.322136928,0.327604681,0.482053359,0.481641598,0.324149302,0.581075388
20160427,-2.581284524,-0.348121658,0.087365734,0.322447756,0.32295369,0.326357177,0.483191004,0.481296834,0.325232842,0.580561144
20160428,-2.58371548,-0.34950849,0.089265917,0.318957675,0.319461484,0.327418918,0.485592839,0.484945117,0.328334316,0.579247704
20160429,-2.581407448,-0.342996699,0.0924103,0.316549065,0.319356824,0.323762343,0.482945221,0.483758753,0.328370056,0.577251585
20160503,-2.582801658,-0.341970971,0.094081764,0.315075013,0.31745832,0.323783958,0.484279151,0.48446961,0.32687556,0.578749253
20160504,-2.581572098,-0.339959003,0.089407675,0.315705696,0.317463109,0.322721549,0.482349761,0.486012184,0.325576933,0.582294195
20160505,-2.58614648,-0.343914122,0.087628117,0.316970111,0.322059457,0.325877912,0.486494881,0.482704827,0.327419874,0.580905423
20160506,-2.587096913,-0.344298504,0.087094876,0.32016958,0.325410544,0.325742875,0.486900697,0.486487801,0.325042965,0.574546078
20160509,-2.595616556,-0.348237133,0.083383329,0.318296441,0.32943348,0.32567812,0.491409371,0.492708063,0.330055111,0.572889775
20160510,-2.605235289,-0.351710608,0.086804422,0.315830971,0.332664081,0.328276336,0.496502015,0.495846571,0.331510054,0.569511449
20160511,-2.606483453,-0.356013804,0.083382487,0.313910047,0.332061645,0.32894654,0.499881808,0.496931311,0.333965726,0.573417693
20160512,-2.604033859,-0.360038509,0.086268876,0.315602719,0.334654822,0.329952663,0.497339748,0.49656684,0.32959219,0.57409451
20160513,-2.597097707,-0.354548042,0.084993437,0.317969152,0.333202847,0.325579278,0.491413998,0.494683356,0.32775253,0.576051151
20160516,-2.602640145,-0.354173062,0.089187691,0.323555186,0.33647277,0.330421052,0.490512129,0.496109799,0.322670985,0.567883594
20160517,-2.601307637,-0.351893142,0.089919033,0.324723724,0.33585891,0.328612604,0.493016331,0.496976749,0.322748407,0.56134502
20160518,-2.600191813,-0.349671677,0.091749776,0.320487367,0.333731668,0.329766683,0.494009555,0.496183031,0.322485125,0.561450284
20160519,-2.600136392,-0.350594201,0.091675299,0.31864463,0.334451169,0.329284428,0.492775452,0.499110407,0.317730465,0.567058742
20160520,-2.60120961,-0.350976192,0.08530302,0.320341943,0.334504411,0.33152851,0.492926987,0.502193132,0.318714439,0.566673359
20160523,-2.602285808,-0.352070629,0.084822926,0.320480111,0.33552574,0.332972011,0.490589918,0.507365966,0.31605831,0.566541455
20160524,-2.602771567,-0.353500358,0.086249613,0.320753514,0.334909294,0.336420686,0.4936284,0.506783815,0.31316344,0.564363163
20160525,-2.602803772,-0.357314264,0.081369758,0.319232227,0.33199142,0.340623167,0.497213888,0.509934658,0.31346522,0.566287698
20160526,-2.617212446,-0.356608548,0.084800888,0.320903356,0.334539531,0.339086467,0.501046988,0.51437733,0.312419923,0.566646511
20160527,-2.622278192,-0.354957298,0.089139976,0.324732245,0.333755936,0.337501785,0.502338365,0.513631258,0.307928959,0.568206965
20160530,-2.607930293,-0.349864925,0.093079035,0.323883554,0.330925518,0.336930169,0.500071555,0.509659735,0.301268788,0.561976863
20160531,-2.608801496,-0.349261956,0.091232772,0.323795059,0.332712329,0.337731325,0.497944841,0.509291088,0.301115607,0.564240432
20160601,-2.615754833,-0.351557931,0.089491216,0.321253942,0.332247227,0.338228393,0.50226348,0.513553527,0.30260266,0.567672319
20160602,-2.620862423,-0.349912367,0.088882406,0.321536312,0.332533273,0.338056686,0.502884198,0.515352869,0.301837318,0.569691727
20160603,-2.620349303,-0.345502152,0.089391909,0.325504852,0.332096639,0.33732947,0.502746959,0.513952985,0.296143476,0.568685165
20160606,-2.626136109,-0.341510436,0.093378474,0.327245163,0.332148556,0.338400261,0.50040558,0.5152857,0.295935789,0.564847023
20160607,-2.62638547,-0.344590468,0.094698975,0.328523671,0.331119242,0.338482818,0.500708599,0.51799303,0.296525998,0.562923605
20160608,-2.630260982,-0.347536448,0.091998986,0.328389789,0.333149895,0.340153275,0.506073859,0.516933883,0.299926221,0.561171522
20160613,-2.616742582,-0.341237335,0.100466422,0.331779452,0.335155706,0.336307615,0.502781206,0.511870791,0.288642052,0.550976673
20160614,-2.610679258,-0.344068489,0.103131208,0.332256868,0.334909566,0.334674482,0.502468503,0.50914776,0.283615223,0.554544138
20160615,-2.612145569,-0.344585036,0.102689297,0.33523719,0.335554341,0.334042163,0.501936735,0.510313299,0.282797508,0.554160071
20160616,-2.612948077,-0.340057012,0.106769035,0.339797318,0.335346443,0.333009077,0.502270991,0.508405378,0.277362412,0.550044437
20160617,-2.622061181,-0.342941047,0.109051967,0.340784105,0.340238964,0.329854417,0.50554335,0.511862058,0.280837662,0.546829706
20160620,-2.624772957,-0.34457306,0.110756003,0.341604545,0.342828981,0.331341428,0.504750576,0.513353553,0.278475756,0.546235175
20160621,-2.623237427,-0.3476472,0.106495123,0.338316326,0.341538633,0.329057745,0.504099795,0.518385168,0.282667669,0.550324167
20160622,-2.625131562,-0.344668313,0.106438198,0.335441903,0.344623308,0.331848657,0.504904922,0.518673835,0.281371184,0.546497869
20160623,-2.620116863,-0.338622415,0.108941223,0.334791204,0.342695449,0.328017593,0.502119372,0.511593316,0.281352848,0.549228274
20160624,-2.618844528,-0.332978297,0.108898222,0.333668559,0.343892597,0.328245965,0.502139031,0.508744427,0.28011617,0.546117855
20160627,-2.61726325,-0.334900872,0.110068582,0.334556299,0.345025871,0.328685345,0.502312883,0.509230455,0.278781083,0.543503603
20160628,-2.621430434,-0.335357655,0.110688754,0.335046222,0.347358314,0.329235364,0.498212053,0.511405195,0.280648868,0.54419332
20160629,-2.624932524,-0.336615671,0.111364916,0.334496286,0.347242516,0.329500074,0.500808584,0.511999918,0.281937979,0.544197922
20160630,-2.624883566,-0.340373908,0.10953662,0.334483643,0.345991776,0.330081124,0.502536114,0.513199814,0.283557986,0.545870397
20160701,-2.628929308,-0.338932948,0.106696344,0.3350821,0.343951203,0.328912621,0.503883619,0.514646748,0.284795207,0.549894413
20160704,-2.628843473,-0.339190216,0.105617575,0.334673323,0.34330896,0.329416653,0.500763591,0.515254859,0.284643504,0.554355224
20160705,-2.62886106,-0.340337478,0.104129418,0.334176341,0.34279432,0.330117389,0.503546444,0.515424459,0.28515329,0.553856876
20160706,-2.629292721,-0.339641866,0.103409688,0.335561193,0.34398077,0.330800305,0.505472367,0.512635951,0.285858859,0.551215455
20160707,-2.636219688,-0.345131041,0.102599526,0.338203317,0.348447818,0.332710901,0.506570499,0.515010472,0.287274163,0.550534033
20160708,-2.6384723,-0.344599664,0.102494713,0.339768895,0.349241444,0.336094397,0.5089991,0.512334213,0.285763094,0.548376109
20160711,-2.640630015,-0.344637591,0.105266604,0.340953206,0.347945544,0.335228538,0.508720176,0.512548347,0.284805639,0.54979955
20160712,-2.641348776,-0.345303142,0.105104198,0.340027485,0.34748442,0.33507551,0.510090122,0.511263845,0.286185897,0.551420443
20160713,-2.640925672,-0.346021239,0.106546727,0.340233969,0.346997254,0.336372792,0.509160518,0.508991814,0.286123761,0.552520077
20160714,-2.642897678,-0.347803642,0.106996918,0.341828873,0.346740591,0.337429867,0.509766473,0.510749956,0.285206861,0.551981781
20160715,-2.641055,-0.347045877,0.107036797,0.3410297,0.346329695,0.336736036,0.509381945,0.509616685,0.285186912,0.552783107
20160718,-2.64182881,-0.34679322,0.107972087,0.341067979,0.34535415,0.336541087,0.509569312,0.509766691,0.285086554,0.55326417
20160719,-2.648874894,-0.349105916,0.1091874,0.341623414,0.347427942,0.336839997,0.511150463,0.512093377,0.286962458,0.55269576
20160720,-2.654882537,-0.345456205,0.109569525,0.343820399,0.347669749,0.33682885,0.511182632,0.512369245,0.2864705,0.552427843
20160721,-2.663497456,-0.347258358,0.112083842,0.345018298,0.349779336,0.33979807,0.51374703,0.514242706,0.283431126,0.552655406
20160722,-2.666203556,-0.347103061,0.11164377,0.346984236,0.352538308,0.336815725,0.514402958,0.513586713,0.284267532,0.553067374
20160725,-2.672195617,-0.352301087,0.107829284,0.344947978,0.354710884,0.339100224,0.518033778,0.514860929,0.28862841,0.556385216
20160726,-2.679527781,-0.354777084,0.109376871,0.349377452,0.354350486,0.340687814,0.518831687,0.515668659,0.288981763,0.557030132
20160727,-2.681139777,-0.353441625,0.109987561,0.348648623,0.354495651,0.340364517,0.521455651,0.516290665,0.289929294,0.55340944
20160728,-2.692322309,-0.3528664,0.111060608,0.351051372,0.35444677,0.341383357,0.522763093,0.514948128,0.291485207,0.558050175
20160729,-2.691442134,-0.354397408,0.11020749,0.35106094,0.354725014,0.341146029,0.522927624,0.514213812,0.292662564,0.55889607
20160801,-2.687966955,-0.353169063,0.111284683,0.350249378,0.352382835,0.339528266,0.521505671,0.512846987,0.291389931,0.561948269
20160802,-2.687078414,-0.35531388,0.110124455,0.348660813,0.352036998,0.339090063,0.521473937,0.512729866,0.2923446,0.565931563
20160803,-2.689490226,-0.357795525,0.109238834,0.349572615,0.353201359,0.340019626,0.522064805,0.513057394,0.292364696,0.567766421
20160804,-2.697533958,-0.358799437,0.111333327,0.350664061,0.35573291,0.338302325,0.523723817,0.514813399,0.293327002,0.568436555
20160805,-2.696152278,-0.355743241,0.110767009,0.350436079,0.354664128,0.339277433,0.522475192,0.515167825,0.292866879,0.566240974
20160808,-2.689904879,-0.355145112,0.111386536,0.348639268,0.35315867,0.337933175,0.521940268,0.514910768,0.289414009,0.567667297
20160809,-2.691983093,-0.355978751,0.11029755,0.348035162,0.354684968,0.339698321,0.521963897,0.515176363,0.289543426,0.568562157
20160810,-2.693735556,-0.354875109,0.108629959,0.348734989,0.355154363,0.340504187,0.521065245,0.517279353,0.289586407,0.567656162
20160811,-2.695647379,-0.357007948,0.10903015,0.349772541,0.354843433,0.341657921,0.521284352,0.517162374,0.291126965,0.567777591
20160812,-2.689754791,-0.356544036,0.109928579,0.348673144,0.353299957,0.341195345,0.52029243,0.515125714,0.289634412,0.568149244
20160815,-2.690212921,-0.357273638,0.109551443,0.348135298,0.353442316,0.340872367,0.520003889,0.515894726,0.289104255,0.570482264
20160816,-2.689222753,-0.359502214,0.109407381,0.348618633,0.351783616,0.339510419,0.521001782,0.515946845,0.289872392,0.572583899
20160817,-2.692181412,-0.360184076,0.108910822,0.348384099,0.351942741,0.340910036,0.52272903,0.516075821,0.290176028,0.573236911
20160818,-2.698073888,-0.362867725,0.107966186,0.34958223,0.353043738,0.343182842,0.522644337,0.519096505,0.293828423,0.571597354
20160819,-2.700251593,-0.364987793,0.109104579,0.350469953,0.35298352,0.345919934,0.525082154,0.520436281,0.290802961,0.570440005
20160822,-2.700584689,-0.364358431,0.10889694,0.349473386,0.351616008,0.346023806,0.523654081,0.519778112,0.292257756,0.57324303
20160823,-2.706448262,-0.36500153,0.109532838,0.34905352,0.353386289,0.346834108,0.525012789,0.520906801,0.292021067,0.57470238
20160824,-2.705753645,-0.36366953,0.107411703,0.347866748,0.353967228,0.346128849,0.524535084,0.520757068,0.292744615,0.57601188
20160825,-2.713387767,-0.366125804,0.1057801,0.349530033,0.35652047,0.34878944,0.526892337,0.52289768,0.294971557,0.574131954
20160826,-2.71233545,-0.367099635,0.105906699,0.349664773,0.357350541,0.348330302,0.526862129,0.524098268,0.29311356,0.574108812
20160829,-2.713038266,-0.367134846,0.106028117,0.350721755,0.357174579,0.348433219,0.526839126,0.524239125,0.293618915,0.573118276
20160830,-2.711463971,-0.371004148,0.105218787,0.351734245,0.357740422,0.348120107,0.525484565,0.524292903,0.293818027,0.576059063
20160831,-2.716011307,-0.370832055,0.106280302,0.352577129,0.357178798,0.348919917,0.526922681,0.523626061,0.293607155,0.577731319
20160901,-2.716897911,-0.370698411,0.108060503,0.352462719,0.356427179,0.349414055,0.52659655,0.522931752,0.293584195,0.578119368
20160902,-2.719922105,-0.369205711,0.108981792,0.350925081,0.357230652,0.35064188,0.527171276,0.524436158,0.293759316,0.575981662
20160905,-2.721229626,-0.369067899,0.109380506,0.349482527,0.355877275,0.350945304,0.527710246,0.523585148,0.29573501,0.57758151
20160906,-2.721783155,-0.369618313,0.109640049,0.351056186,0.356169083,0.351611311,0.524029509,0.522894116,0.296504536,0.579496677
20160907,-2.722012265,-0.369631406,0.10911176,0.351487144,0.356021739,0.353372761,0.521152312,0.521521376,0.296146074,0.582830505
20160908,-2.721585652,-0.372778406,0.108334766,0.351362474,0.355735932,0.355263932,0.521177848,0.523611823,0.294891114,0.583986168
